index	label
951	RH_Default_PFCv_5
952	RH_Default_PFCv_6
953	RH_Default_PFCv_7
954	RH_Default_PFCv_8
955	RH_Default_PFCv_9
956	RH_Default_PFCv_10
957	RH_Default_PFCdPFCm_1
958	RH_Default_PFCdPFCm_2
959	RH_Default_PFCdPFCm_3
960	RH_Default_PFCdPFCm_4
961	RH_Default_PFCdPFCm_5
962	RH_Default_PFCdPFCm_6
963	RH_Default_PFCdPFCm_7
964	RH_Default_PFCdPFCm_8
965	RH_Default_PFCdPFCm_9
966	RH_Default_PFCdPFCm_10
967	RH_Default_PFCdPFCm_11
968	RH_Default_PFCdPFCm_12
969	RH_Default_PFCdPFCm_13
970	RH_Default_PFCdPFCm_14
971	RH_Default_PFCdPFCm_15
972	RH_Default_PFCdPFCm_16
973	RH_Default_PFCdPFCm_17
974	RH_Default_PFCdPFCm_18
975	RH_Default_PFCdPFCm_19
976	RH_Default_PFCdPFCm_20
977	RH_Default_PFCdPFCm_21
978	RH_Default_PFCdPFCm_22
979	RH_Default_PFCdPFCm_23
980	RH_Default_PFCdPFCm_24
981	RH_Default_pCunPCC_1
982	RH_Default_pCunPCC_2
983	RH_Default_pCunPCC_3
984	RH_Default_pCunPCC_4
985	RH_Default_pCunPCC_5
986	RH_Default_pCunPCC_6
987	RH_Default_pCunPCC_7
988	RH_Default_pCunPCC_8
989	RH_Default_pCunPCC_9
990	RH_Default_pCunPCC_10
991	RH_Default_pCunPCC_11
992	RH_Default_pCunPCC_12
993	RH_Default_pCunPCC_13
994	RH_Default_pCunPCC_14
995	RH_Default_pCunPCC_15
996	RH_Default_pCunPCC_16
997	RH_Default_pCunPCC_17
998	RH_Default_pCunPCC_18
999	RH_Cont_pCun_2
1000	RH_Cont_pCun_4
1001	LH-Pu
1002	LH-Ca
1003	LH-NAC
1004	LH-EXA
1005	LH-GPe
1006	LH-GPi
1007	LH-SNc_PBP_VTA
1008	LH-RN
1009	LH-SNr
1010	LH-VeP
1011	LH-HN
1012	LH-HTH
1013	LH-MN
1014	LH-STH
1015	RH-Pu
1016	RH-Ca
1017	RH-NAC
1018	RH-EXA
1019	RH-GPe
1020	RH-GPi
1021	RH-SNc_PBP_VTA
1022	RH-RN
1023	RH-SNr
1024	RH-VeP
1025	RH-HN
1026	RH-HTH
1027	RH-MN
1028	RH-STH
1029	LH-Pulvinar
1030	LH-Anterior
1031	LH-Medio_Dorsal
1032	LH-Ventral_Latero_Dorsal
1033	LH-Central_Lateral-Lateral_Posterior-Medial_Pulvinar
1034	LH-Ventral_Anterior
1035	LH-Ventral_Latero_Ventral
1036	RH-Pulvinar
1037	RH-Anterior
1038	RH-Medio_Dorsal
1039	RH-Ventral_Latero_Dorsal
1040	RH-Central_Lateral-Lateral_Posterior-Medial_Pulvinar
1041	RH-Ventral_Anterior
1042	RH-Ventral_Latero_Ventral
1043	LH_Hippocampus
1044	LH_Amygdala
1045	RH_Hippocampus
1046	RH_Amygdala
1047	Cerebellar_Region1
1048	Cerebellar_Region2
1049	Cerebellar_Region3
1050	Cerebellar_Region4
1051	Cerebellar_Region5
1052	Cerebellar_Region6
1053	Cerebellar_Region7
1054	Cerebellar_Region8
1055	Cerebellar_Region9
1056	Cerebellar_Region10
